order_id,customer_id,order_date,status
1764,92,2024-10-01,Completed
1765,37,2026-03-01,Returned
1766,467,2025-03-28,Completed
1767,199,2025-09-28,Cancelled
1768,208,2026-05-14,Cancelled
1769,9,2025-06-26,Cancelled
1770,61,2026-06-27,Returned
1771,329,2024-08-13,Returned
1772,388,2024-10-10,Returned
1773,359,2024-09-22,Completed
1774,476,2025-08-08,Returned
1775,149,2024-11-23,Completed
1776,45,2026-04-20,Completed
1777,196,2025-10-29,Cancelled
1778,16,2026-06-14,Cancelled
1779,274,2025-01-14,Completed
1780,383,2024-12-24,Cancelled
1781,152,2026-02-16,Completed
1782,347,2025-06-08,Completed
1783,284,2024-08-18,Returned
1784,64,2024-12-29,Completed
1785,294,2024-08-12,Returned
1786,276,2025-09-14,Returned
1787,157,2024-11-02,Completed
1788,109,2025-07-25,Cancelled
1789,436,2026-05-30,Returned
1790,83,2024-12-30,Completed
1791,316,2025-03-21,Completed
1792,59,2025-02-21,Completed
1793,410,2026-06-25,Returned
1794,436,2024-10-01,Returned
1795,331,2025-11-22,Returned
1796,149,2024-10-20,Completed
1797,51,2025-04-20,Completed
1798,250,2026-03-24,Completed
1799,66,2025-08-07,Completed
1800,146,2024-11-17,Returned
1801,461,2024-10-17,Completed
1802,249,2025-06-28,Cancelled
1803,316,2025-07-09,Completed
1804,300,2026-07-18,Completed
1805,291,2026-03-09,Completed
1806,491,2025-06-26,Cancelled
1807,3,2025-01-26,Completed
1808,403,2025-04-16,Completed
1809,379,2026-08-06,Cancelled
1810,431,2025-05-17,Completed
1811,348,2024-12-22,Completed
1812,237,2025-12-11,Cancelled
1813,397,2025-08-09,Completed
1814,283,2025-12-18,Completed
1815,331,2025-02-02,Returned
1816,431,2024-10-29,Completed
1817,457,2024-12-28,Returned
1818,135,2025-02-24,Completed
1819,457,2024-10-23,Completed
1820,324,2026-01-08,Completed
1821,297,2026-03-25,Cancelled
1822,109,2026-04-03,Completed
1823,134,2026-02-22,Returned
1824,242,2026-02-10,Completed
1825,201,2025-08-16,Completed
1826,376,2026-04-02,Completed
1827,238,2024-12-22,Returned
1828,47,2026-01-11,Cancelled
1829,258,2025-08-14,Completed
1830,123,2026-06-16,Returned
1831,85,2026-07-08,Returned
1832,229,2024-12-28,Completed
1833,290,2025-02-06,Returned
1834,447,2026-06-13,Completed
1835,481,2025-12-15,Completed
1836,113,2024-09-17,Cancelled
1837,33,2025-04-01,Completed
1838,120,2025-08-20,Completed
1839,106,2026-06-22,Returned
1840,199,2025-08-11,Cancelled
1841,452,2025-11-15,Completed
1842,333,2024-09-16,Completed
1843,361,2024-11-20,Returned
1844,425,2026-05-17,Completed
1845,297,2025-05-03,Returned
1846,90,2026-03-13,Cancelled
1847,194,2026-06-07,Completed
1848,335,2026-03-31,Completed
1849,129,2026-01-18,Cancelled
1850,265,2025-03-23,Cancelled
1851,419,2025-08-03,Completed
1852,406,2025-12-18,Cancelled
1853,4,2026-04-17,Returned
1854,226,2024-12-27,Completed
1855,40,2025-03-30,Returned
1856,144,2026-05-27,Completed
1857,96,2025-01-07,Completed
1858,309,2025-08-12,Completed
1859,118,2026-06-14,Cancelled
1860,369,2025-07-11,Completed
1861,346,2025-12-13,Cancelled
1862,108,2025-12-10,Returned
1863,332,2025-01-19,Cancelled
1864,125,2024-08-29,Completed
1865,294,2024-12-15,Returned
1866,69,2025-01-18,Returned
1867,457,2024-09-16,Returned
1868,29,2025-01-04,Completed
1869,473,2025-04-28,Completed
1870,491,2026-01-18,Cancelled
1871,497,2026-04-12,Returned
1872,10,2026-05-21,Completed
1873,111,2024-11-02,Cancelled
1874,242,2026-04-20,Cancelled
1875,113,2025-01-28,Cancelled
1876,74,2026-04-14,Returned
1877,320,2025-02-09,Returned
1878,86,2025-05-04,Completed
1879,306,2025-11-14,Returned
1880,118,2024-10-16,Cancelled
1881,68,2025-09-05,Completed
1882,104,2024-08-23,Returned
1883,351,2026-01-05,Cancelled
1884,311,2025-01-07,Completed
1885,244,2025-02-04,Returned
1886,20,2026-04-13,Returned
1887,386,2026-01-04,Completed
1888,247,2024-11-10,Completed
1889,277,2026-04-16,Completed
1890,333,2026-07-02,Cancelled
1891,216,2026-01-23,Completed
1892,358,2024-09-20,Returned
1893,118,2025-10-20,Cancelled
1894,180,2025-09-01,Returned
1895,295,2026-07-21,Completed
1896,69,2025-10-16,Completed
1897,393,2025-12-08,Completed
1898,146,2024-10-31,Returned
1899,210,2026-02-14,Completed
1900,3,2025-02-16,Completed
1901,268,2026-03-21,Completed
1902,4,2026-01-21,Cancelled
1903,106,2026-06-08,Completed
1904,186,2025-09-29,Completed
1905,219,2025-01-12,Returned
1906,134,2025-04-23,Returned
1907,290,2025-10-14,Completed
1908,142,2026-04-25,Cancelled
1909,212,2025-03-03,Returned
1910,248,2026-02-28,Completed
1911,287,2025-08-21,Returned
1912,130,2025-12-15,Completed
1913,177,2026-03-21,Cancelled
1914,438,2024-12-26,Completed
1915,229,2025-03-30,Completed
1916,110,2024-11-17,Returned
1917,403,2025-09-21,Completed
1918,315,2026-02-21,Completed
1919,200,2025-01-18,Completed
1920,422,2024-11-08,Completed
1921,475,2025-12-02,Returned
1922,46,2025-10-26,Completed
1923,114,2025-05-03,Completed
1924,312,2024-10-27,Completed
1925,477,2025-09-04,Cancelled
1926,336,2026-04-27,Returned
1927,365,2025-05-27,Returned
1928,485,2024-10-04,Completed
1929,254,2026-05-24,Cancelled
1930,104,2024-08-17,Returned
1931,100,2025-05-26,Completed
1932,262,2026-04-12,Returned
1933,119,2026-07-23,Returned
1934,346,2025-01-27,Completed
1935,123,2025-08-10,Completed
1936,45,2025-01-15,Completed
1937,181,2025-09-20,Cancelled
1938,301,2025-09-26,Completed
1939,8,2026-01-19,Completed
1940,282,2024-11-07,Completed
1941,469,2026-03-02,Returned
1942,178,2025-07-29,Completed
1943,311,2025-03-26,Completed
1944,477,2025-11-15,Cancelled
1945,3,2026-03-18,Completed
1946,209,2025-02-02,Returned
1947,287,2024-11-24,Completed
1948,151,2026-01-04,Completed
1949,412,2024-12-04,Returned
1950,449,2025-04-27,Returned
1951,129,2026-03-18,Cancelled
1952,289,2025-08-28,Cancelled
1953,388,2025-04-13,Completed
1954,349,2025-11-19,Cancelled
1955,442,2026-03-30,Completed
1956,60,2025-12-13,Completed
1957,196,2024-10-15,Completed
1958,360,2026-07-01,Completed
1959,212,2025-06-26,Completed
1960,275,2026-01-17,Completed
1961,427,2026-07-25,Completed
1962,148,2025-04-18,Completed
1963,345,2025-09-19,Completed
1964,284,2024-10-23,Completed
1965,161,2025-12-07,Completed
1966,458,2025-03-18,Returned
1967,94,2025-05-09,Completed
1968,378,2025-12-30,Completed
1969,377,2025-04-04,Completed
1970,106,2025-05-05,Completed
1971,428,2025-03-02,Completed
1972,183,2026-05-02,Completed
1973,62,2024-11-24,Completed
1974,490,2026-06-30,Cancelled
1975,4,2026-04-27,Returned
1976,435,2024-09-19,Cancelled
1977,318,2025-08-22,Completed
1978,460,2025-12-24,Returned
1979,252,2025-05-15,Completed
1980,144,2026-01-12,Cancelled
1981,385,2025-03-22,Returned
1982,28,2024-12-16,Returned
1983,245,2025-10-14,Returned
1984,258,2024-09-09,Completed
1985,441,2025-09-14,Completed
1986,500,2025-11-18,Completed
1987,266,2026-07-23,Cancelled
1988,353,2025-06-26,Completed
1989,346,2024-08-19,Completed
1990,298,2025-08-30,Completed
1991,186,2025-07-06,Returned
1992,96,2025-04-29,Returned
1993,122,2025-05-03,Completed
1994,491,2025-12-02,Returned
1995,188,2025-07-24,Completed
1996,218,2025-12-30,Completed
1997,359,2025-10-10,Completed
1998,438,2025-08-15,Cancelled
1999,231,2025-05-20,Completed
2000,68,2026-03-15,Returned
101,357,2025-09-23,Completed
